Comments,Replies
2000만 축하합니다 킹아~,2000만 축하합니다 킹아~
리와인드 2000만 축하드립니다!!!,리와인드 2000만 축하드립니다!!!
"ISEDOLS lets get big together!!
This international fan is rooting for you! ","ISEDOLS lets get big together!!
This international fan is rooting for you! "
ホロライブやにじさんじより楽曲も歌唱力もMVの演出も好き,ホロライブやにじさんじより楽曲も歌唱力もMVの演出も好き
"내가 울었을땐 단 번
태어났을때
마세돌 9화 BGM틀고 봤을때
갓서비스 천만일때 
그리고 지금","내가 울었을땐 단 번
태어났을때
마세돌 9화 BGM틀고 봤을때
갓서비스 천만일때 
그리고 지금"
2000만 가자,2000만 가자
"정말 감명깊게들었어요 이세돌 다들 화이팅!
999!!! 킹아!","정말 감명깊게들었어요 이세돌 다들 화이팅!
999!!! 킹아!"
리와인드 2000만 축하해!,리와인드 2000만 축하해!
2000만 킹애 ㅊㅊ~,2000만 킹애 ㅊㅊ~
2000만 축하합니다!!!킹아!!!!!,2000만 축하합니다!!!킹아!!!!!
2000만!!,2000만!!
"자다가 노쳐버린 20,000,000축하
️","자다가 노쳐버린 20,000,000축하
️"
2000만 킹아!! 축하드립니다!!,2000만 킹아!! 축하드립니다!!
2000만,2000만
"리와인드 2000만
️","리와인드 2000만
️"
"이세계아이돌 리와인드 2000천만 축하드립니다!!!
 앞으로도 영원하자 이세돌!","이세계아이돌 리와인드 2000천만 축하드립니다!!!
 앞으로도 영원하자 이세돌!"
2000만축하,2000만축하
"2000만 축하
드려요","2000만 축하
드려요"
2천만 폼 미쳤다 이세돌 화이팅,2천만 폼 미쳤다 이세돌 화이팅
와 이천만,와 이천만
"2000만 
️
이세돌 영원히 함께 가자!!!!","2000만 
️
이세돌 영원히 함께 가자!!!!"
6천만더 할수있다!!,6천만더 할수있다!!
2000만......,2000만......
리와인드 2000만 축하드려요,리와인드 2000만 축하드려요
2000만~~~~~~~~~~~~~~~ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ,2000만~~~~~~~~~~~~~~~ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ
"2000만 축하해요
킹아~!!!","2000만 축하해요
킹아~!!!"
2000만 축하드립니다!!!,2000만 축하드립니다!!!
2000만 진짜 가슴이 웅장해진다…ㅠㅠ,2000만 진짜 가슴이 웅장해진다…ㅠㅠ
2천만회 다들 축하드립니다~~,2천만회 다들 축하드립니다~~
2000만 진심으로 축하드립니다ㅏㅏ,2000만 진심으로 축하드립니다ㅏㅏ
2천만 축하드립니다!! ,2천만 축하드립니다!! 
솔직히 2천만 기념영상 기다려지는 이파리면 개추,솔직히 2천만 기념영상 기다려지는 이파리면 개추
리와인드 2000만 조회수 너무 축하드립니다 킹아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,리와인드 2000만 조회수 너무 축하드립니다 킹아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ
2000만 ,2000만 
와 2000만을 곧 찍네 ㄷㄷ,와 2000만을 곧 찍네 ㄷㄷ
천만은 넘길줄 알았는데 이천만도 넘기네.. 퍄,천만은 넘길줄 알았는데 이천만도 넘기네.. 퍄
이세돌 리와인드의 2천만을 축하드립니다!!!!,이세돌 리와인드의 2천만을 축하드립니다!!!!
"2천만...

다음은 키딩이다 두개재!","2천만...

다음은 키딩이다 두개재!"
드가자..2000만..,드가자..2000만..
와ㅏㅏㅏㅏㅏㅏㅏㅏ너무 늦었지만 2000만 킹아!왁굳형이랑 이세돌분들 항상 감사드립니다!!,와ㅏㅏㅏㅏㅏㅏㅏㅏ너무 늦었지만 2000만 킹아!왁굳형이랑 이세돌분들 항상 감사드립니다!!
리와인드는 감동이있다..,리와인드는 감동이있다..
2000만 ,2000만 
"아, 또 우왁굳이야. 나는 ""숭배""해야만 해","아, 또 우왁굳이야. 나는 ""숭배""해야만 해"
근본,근본
2024년에도 듣고있는사람있냐?,2024년에도 듣고있는사람있냐?
"전설의 시작이자 이제는 끊을 수가 없는, 국밥과 김치같은 노래","전설의 시작이자 이제는 끊을 수가 없는, 국밥과 김치같은 노래"
2천만 언제 뚫었데 ,2천만 언제 뚫었데 
"2천만 캬ㅑㅑㅑ
이세돌 영원해","2천만 캬ㅑㅑㅑ
이세돌 영원해"
헉 2000만 찍었었네 ㅎㄷㄷ 이세돌!이세돌!,헉 2000만 찍었었네 ㅎㄷㄷ 이세돌!이세돌!
이세돌 리와인드!!!! 2000만 축하드립니다!!!!!!!!,이세돌 리와인드!!!! 2000만 축하드립니다!!!!!!!!
2000만 축하해!! 킹애,2000만 축하해!! 킹애
캬 2천만~~,캬 2천만~~
"2000만 축하드려요!
️🩵
 이게 우리 아이돌이야!","2000만 축하드려요!
️🩵
 이게 우리 아이돌이야!"
"진짜 설랜다
 2000만이 코앞!!!!","진짜 설랜다
 2000만이 코앞!!!!"
"2천만뷰!! 너무 축하드립니다 
🩷🩵","2천만뷰!! 너무 축하드립니다 
🩷🩵"
2000만회 킹아!!!,2000만회 킹아!!!
"2000만이다
축하드려요","2000만이다
축하드려요"
와 2000만...,와 2000만...
2천만 축하합니다!!! ,2천만 축하합니다!!! 
리와인드2000만 캬~ 쥑인다!!,리와인드2000만 캬~ 쥑인다!!
조회수 2000천만 축하합니다,조회수 2000천만 축하합니다
2000만 축하!!,2000만 축하!!
2천만 미리 축하합니다! 이세돌 영원히 뱅온해~,2천만 미리 축하합니다! 이세돌 영원히 뱅온해~
1시간째 다시듣기 하고있서요...,1시간째 다시듣기 하고있서요...
"2000만 조회수 축하해
내 첫입덕 아이돌 언제나 응원해","2000만 조회수 축하해
내 첫입덕 아이돌 언제나 응원해"
6천3백만더 할수있다!,6천3백만더 할수있다!
크으 2천만,크으 2천만
"2000만!!!!!!!
! 축하드려요!!","2000만!!!!!!!
! 축하드려요!!"
리와인드 2000만 축하합니다ㅏㅏㅏㅏㅏㅏ 3천만 두개재ㅐㅐㅐㅐ,리와인드 2000만 축하합니다ㅏㅏㅏㅏㅏㅏ 3천만 두개재ㅐㅐㅐㅐ
2천 가자 쫌 !!!!!!!!!,2천 가자 쫌 !!!!!!!!!
1주에 아직도 10만씩 오르네 ㄷ,1주에 아직도 10만씩 오르네 ㄷ
2천만회 축하드립나다!!!!!!!!!!!!!!!!! 이세돌의 스토리는 지금부터 시작입니다!!!,2천만회 축하드립나다!!!!!!!!!!!!!!!!! 이세돌의 스토리는 지금부터 시작입니다!!!
2000만,2000만
2000만 조회수 너무너무 축하드리고 이세돌분들 진짜 너무 사랑합니다,2000만 조회수 너무너무 축하드리고 이세돌분들 진짜 너무 사랑합니다
1999만!!,1999만!!
"조회수 100만도 안 될 때 처음 봤는데... 이정도까지 될줄은...
대단하다","조회수 100만도 안 될 때 처음 봤는데... 이정도까지 될줄은...
대단하다"
우왁굳님 그리고 이세계아이돌 분들 데뷔곡 리와인드 2000만 축하드립니다...!!!,우왁굳님 그리고 이세계아이돌 분들 데뷔곡 리와인드 2000만 축하드립니다...!!!
2년이 지난 지금 들어도 노래 진짜 좋다…🫶,2년이 지난 지금 들어도 노래 진짜 좋다…🫶
"한국버츄얼이 성공사례가 없어서 길 여느라 고생이란 고생은 다하면서 웃고 울었던 날들 셀수없겠지만 
결국 이세돌은 성공했고 
그과정 같이해서 행복했고 
앞으로도 즐겁게 방송하면서 유일무이한 존재로 거듭나자 이세돌 킹아!","한국버츄얼이 성공사례가 없어서 길 여느라 고생이란 고생은 다하면서 웃고 울었던 날들 셀수없겠지만 
결국 이세돌은 성공했고 
그과정 같이해서 행복했고 
앞으로도 즐겁게 방송하면서 유일무이한 존재로 거듭나자 이세돌 킹아!"
리와인드 2000만 ㅊㅊㅊㅊ 이세돌 화이팅!!,리와인드 2000만 ㅊㅊㅊㅊ 이세돌 화이팅!!
2000만~~,2000만~~
2000만 너무 좋아,2000만 너무 좋아
"2000만 축하드립니다 !!!
️","2000만 축하드립니다 !!!
️"
좀 늦었지만 2000만 조회수 축하드리고 1억뷰까지 계속 달려갑시다!,좀 늦었지만 2000만 조회수 축하드리고 1억뷰까지 계속 달려갑시다!
2000만 축하드리고 3000천만 가즈아!!!!!,2000만 축하드리고 3000천만 가즈아!!!!!
"2000만 조회수라...
이정도면 진짜 전설이다.
️","2000만 조회수라...
이정도면 진짜 전설이다.
️"
2000만!!!!!!!,2000만!!!!!!!
2000만 이 다음은 3000만 그다음은 4000만 언젠간 1억도 가즈아,2000만 이 다음은 3000만 그다음은 4000만 언젠간 1억도 가즈아
"2000만 오기를 기다렸습니다!!!!!!!!!!
이세돌 데뷔 첫 엘범 리와인드 2000만 축하합니다,이제 3000만 가즈아!!!!!!","2000만 오기를 기다렸습니다!!!!!!!!!!
이세돌 데뷔 첫 엘범 리와인드 2000만 축하합니다,이제 3000만 가즈아!!!!!!"
2천만쫌더!,2천만쫌더!
리와인드 2000만도 놀랍지만 6개월 만에 키딩이 1400만으로 리와인드 추격 중인게 더 놀랍네,리와인드 2000만도 놀랍지만 6개월 만에 키딩이 1400만으로 리와인드 추격 중인게 더 놀랍네
2000만 가자!,2000만 가자!
2천만 축하드립니다! 킹~아!,2천만 축하드립니다! 킹~아!
드디어!!!,드디어!!!
"리와인드 20,000,000 정말 축하드립니다!
이세돌 영원히!","리와인드 20,000,000 정말 축하드립니다!
이세돌 영원히!"
2000만 ㅊㅋㅊㅋ,2000만 ㅊㅋㅊㅋ
2000만 킹에,2000만 킹에
"2000만 너무 축하해 우리 아이돌 
️","2000만 너무 축하해 우리 아이돌 
️"
"처음에 버츄얼 아이돌 선발한다고 했을 때 의아했었다가 오디션 계속 보면서 점점 빠져들고
투표도 하고 나중에는 군대 훈련소 있을 때 데뷔해서 친구한테 효전화로 들려달라고 해서 처음 들었던 노래..
훈련소 교회에서 듣고 싶은 노래에 리와인드도 적었었던 기억이 있네요

나중에 가서는 조교되고 길보드 하고싶어서
훈련소 식당에 리와인드 틀어달라고 부탁해서 틀고 그랬었습니다.. ㅎ.ㅎ

이세돌 올해도 내년에도 앞으로도 더 잘되길 킹아!!","처음에 버츄얼 아이돌 선발한다고 했을 때 의아했었다가 오디션 계속 보면서 점점 빠져들고
투표도 하고 나중에는 군대 훈련소 있을 때 데뷔해서 친구한테 효전화로 들려달라고 해서 처음 들었던 노래..
훈련소 교회에서 듣고 싶은 노래에 리와인드도 적었었던 기억이 있네요

나중에 가서는 조교되고 길보드 하고싶어서
훈련소 식당에 리와인드 틀어달라고 부탁해서 틀고 그랬었습니다.. ㅎ.ㅎ

이세돌 올해도 내년에도 앞으로도 더 잘되길 킹아!!"
2000만 돌파 ㅊㅊㅊㅊ,2000만 돌파 ㅊㅊㅊㅊ
리와인드 3천만 가자^,리와인드 3천만 가자^
2000만 축하드립니다!!!,2000만 축하드립니다!!!
2000만!!,2000만!!
"2000만 조회수 너무나 축하드립니다
 항상 행복하자 이세돌!!
️🩵","2000만 조회수 너무나 축하드립니다
 항상 행복하자 이세돌!!
️🩵"
"2021년 시작한 0.2%의 확률을 2024년 2000만 리와인드로 증명해내는 우왁굳
고마워 형..","2021년 시작한 0.2%의 확률을 2024년 2000만 리와인드로 증명해내는 우왁굳
고마워 형.."
2000만 두개재ㅐㅐㅐㅐㅐㅐㅐㅐ,2000만 두개재ㅐㅐㅐㅐㅐㅐㅐㅐ
2000만 축하드립니다!! ,2000만 축하드립니다!! 
리와인드 2천만 축하!!!,리와인드 2천만 축하!!!
"리와인드 2,000만회 두개재!!!!","리와인드 2,000만회 두개재!!!!"
2000만 진짜 ㄹㅇ로 축하합니다ㅠㅠㅠㅠㅠㅠㅠㅠ,2000만 진짜 ㄹㅇ로 축하합니다ㅠㅠㅠㅠㅠㅠㅠㅠ
2000만 축하드려요!,2000만 축하드려요!
2천만 ,2천만 
2천만 축하드립니다~!!,2천만 축하드립니다~!!
2000만 ,2000만 
2000만 ㅊㅊㅊㅊㅊ,2000만 ㅊㅊㅊㅊㅊ
리와인드 2000만 ,리와인드 2000만 
2000만~!,2000만~!
2000천만이닷,2000천만이닷
20M 리와인드 폼 미쳤다!!,20M 리와인드 폼 미쳤다!!
"2000만 축하합니다 
  ️","2000만 축하합니다 
  ️"
2000만가즈아ㅏㅏㅏㅏㅏ,2000만가즈아ㅏㅏㅏㅏㅏ
드디어 2000만을 돌파!! 3000만 가즈아!!!!,드디어 2000만을 돌파!! 3000만 가즈아!!!!
2000만 킹아,2000만 킹아
2000만 킹아~~~~,2000만 킹아~~~~
2000만 킹애~,2000만 킹애~
"2000만
 축하드려요!!!! 미쳤따 진짜
🩷🩵","2000만
 축하드려요!!!! 미쳤따 진짜
🩷🩵"
2000만 축하드립니다,2000만 축하드립니다
2000만이다,2000만이다
2천만 두개재,2천만 두개재
벌써 리와인드가 나온지 2년이나 지났군요... 참 뭐라 설명을 못하겠어요 2000만 축하드립니다!!!!!! 이세계 아이돌 앞으로도 꽃길만 걷자!!!!!,벌써 리와인드가 나온지 2년이나 지났군요... 참 뭐라 설명을 못하겠어요 2000만 축하드립니다!!!!!! 이세계 아이돌 앞으로도 꽃길만 걷자!!!!!
왁구텽이 진짜 천재이긴 한가보다. 부럽부럽. 사랑하고 싶긴하네ㅋㅋ,왁구텽이 진짜 천재이긴 한가보다. 부럽부럽. 사랑하고 싶긴하네ㅋㅋ
"진짜 미친명곡임…..
들을때마다 눈물남","진짜 미친명곡임…..
들을때마다 눈물남"
이세계아이돌 생각만 할정도로 강한노래이네 1억조회수까지 가면 좋을득,이세계아이돌 생각만 할정도로 강한노래이네 1억조회수까지 가면 좋을득
리와인드 2000만 ㅊㅊㅊㅊㅊ!!!!,리와인드 2000만 ㅊㅊㅊㅊㅊ!!!!
2000만,2000만
리와인드 조회수 2천만회 축하합니다!!!,리와인드 조회수 2천만회 축하합니다!!!
"2000만 축하드립니다
 리와인드 최고에요!","2000만 축하드립니다
 리와인드 최고에요!"
2000만 킹애ㅐ!!!!!,2000만 킹애ㅐ!!!!!
2000만,2000만
2천만 가자!!!,2천만 가자!!!
5천회만 더,5천회만 더
2000만 뷰가 넘다니,2000만 뷰가 넘다니
2천만 드가자!!!!!!!!!!,2천만 드가자!!!!!!!!!!
이세돌..사랑해!!!!,이세돌..사랑해!!!!
2천만!!!!!!!!!! 이세계아이돌 그리고 왁타버스 모두 앞으로도 꽃길만 걷자!!,2천만!!!!!!!!!! 이세계아이돌 그리고 왁타버스 모두 앞으로도 꽃길만 걷자!!
2000만 ㅊㅊㅊ,2000만 ㅊㅊㅊ
드가자..2000만..,드가자..2000만..
"경
2000만!! 이세돌분들 축하드려요!!
축","경
2000만!! 이세돌분들 축하드려요!!
축"
2천만 가자~,2천만 가자~
2000만! 축하드립니다 이세돌 영원히~,2000만! 축하드립니다 이세돌 영원히~
"2000만 축하드립니다
이세돌분들 너무 고생하셨습니다","2000만 축하드립니다
이세돌분들 너무 고생하셨습니다"
오늘 2천만 찍겠는데?,오늘 2천만 찍겠는데?
2000만 축하 드립니다,2000만 축하 드립니다
"2천만 축하해요
️","2천만 축하해요
️"
리와인드 2000만 조회수 축하드립니다 !!,리와인드 2000만 조회수 축하드립니다 !!
2000만!,2000만!
2000만 무쳤다~~~,2000만 무쳤다~~~
2000만 킹아!!!,2000만 킹아!!!
2000만!! 축하드립니다 킹애!,2000만!! 축하드립니다 킹애!
2000만 넘 축하드리무니당!!!,2000만 넘 축하드리무니당!!!
리와인드 2000만은 전설이다,리와인드 2000만은 전설이다
2000만!!!!!!!!! 킹아!!!,2000만!!!!!!!!! 킹아!!!
2000만 그다음 3000만,2000만 그다음 3000만
리와인드 2000만 보고 후다닥 달려온 이파리면 ㄱㅊ,리와인드 2000만 보고 후다닥 달려온 이파리면 ㄱㅊ
2000만 축하드려요!!,2000만 축하드려요!!
"2천만 ㅅㅅㅅㅅ
️","2천만 ㅅㅅㅅㅅ
️"
2000만 축하드려요!! 제 첫 아이돌이 이세돌..이세돌 영원하자!!,2000만 축하드려요!! 제 첫 아이돌이 이세돌..이세돌 영원하자!!
1.9만!!!,1.9만!!!
2000천만!!,2000천만!!
2000만 축하해요!!!,2000만 축하해요!!!
2000만,2000만
난 아직도 리와인드를 처음 본순간을 잊을수 없다...2천만 축하합니다,난 아직도 리와인드를 처음 본순간을 잊을수 없다...2천만 축하합니다
2000만,2000만
2000만 미쳣다ㅏㅏㅏ,2000만 미쳣다ㅏㅏㅏ
2000만 ㅊㅊ,2000만 ㅊㅊ
"리와인드 2000만회 조회수
이래도 우리가 음지야?","리와인드 2000만회 조회수
이래도 우리가 음지야?"
2천만,2천만
2000만 축하해요!!,2000만 축하해요!!
2000만까지 코앞.,2000만까지 코앞.
말도안돼! 내가 입덕이라니! 내가 입덕이라니!,말도안돼! 내가 입덕이라니! 내가 입덕이라니!
2000만 ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ!!!!,2000만 ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ!!!!
2000만 축하해!!!,2000만 축하해!!!
2000만 축하해요,2000만 축하해요
"2000만 축하해요
️","2000만 축하해요
️"
"드디어 이세계아이돌 RE:WIND[MV]가 유튜브 조회수2000만회가 넘었습니다! 항상 고생하는 왁굳형과 
우리 <이세계아이돌
🩷🩵
>
아이네
,
징버거
,
릴파
,
주르르
,
고세구(세균단),
비챤(라니단)
모두 감사함을 느낍니다! 이세계아이돌 앞으로 더 좋은 성과를 이루기 위해 저희 이파리가 더 열심히 노래를 듣고 공유를 할게요! 항상 사랑해요!","드디어 이세계아이돌 RE:WIND[MV]가 유튜브 조회수2000만회가 넘었습니다! 항상 고생하는 왁굳형과 
우리 <이세계아이돌
🩷🩵
>
아이네
,
징버거
,
릴파
,
주르르
,
고세구(세균단),
비챤(라니단)
모두 감사함을 느낍니다! 이세계아이돌 앞으로 더 좋은 성과를 이루기 위해 저희 이파리가 더 열심히 노래를 듣고 공유를 할게요! 항상 사랑해요!"
"2000만 축하해요
이세계 아이돌 영원히!!!!!!!","2000만 축하해요
이세계 아이돌 영원히!!!!!!!"
"2024/03/02 새벽 12시경 RE:WIND 조회수 2000만 축하드립니다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

""이세계 아이돌의 이야기는 이제 시작입니다!""









이세돌 영원히 뱅온해!!!!!!","2024/03/02 새벽 12시경 RE:WIND 조회수 2000만 축하드립니다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

""이세계 아이돌의 이야기는 이제 시작입니다!""









이세돌 영원히 뱅온해!!!!!!"
2000만 레전드,2000만 레전드
2000만!!!!!!!!!,2000만!!!!!!!!!
2000천만 축하드려요,2000천만 축하드려요
2000만 ,2000만 
이세돌 리와인드 2천만 미리 축하해!!!,이세돌 리와인드 2천만 미리 축하해!!!
2000만 축하드립니다!!!,2000만 축하드립니다!!!
3000만회 두개재!!!!,3000만회 두개재!!!!
2천만 드가자,2천만 드가자
2000만 달성 축하 합니다 !!!!,2000만 달성 축하 합니다 !!!!
2000만,2000만
2천만추카포카!!!!,2천만추카포카!!!!
2000 갈때 됐잖아ㅜㅜㅜㅜㅜㅜ 쫌 가자고,2000 갈때 됐잖아ㅜㅜㅜㅜㅜㅜ 쫌 가자고
재밋당,재밋당
가자.,가자.
"19,994,538 views","19,994,538 views"
9600회!!,9600회!!
2000만 ㄹㅈㄷ,2000만 ㄹㅈㄷ
여러분들 조금만 더!2000만이 코앞!,여러분들 조금만 더!2000만이 코앞!
"리와인드 2000만..!
다음은 3000만 가자!!두개재","리와인드 2000만..!
다음은 3000만 가자!!두개재"
2000만 이때까지 얼마나 많은 일들이 있었을까,2000만 이때까지 얼마나 많은 일들이 있었을까
2000만 ㄹㄱㄴ,2000만 ㄹㄱㄴ
"리와인드 2000만 너무 축하드립니다
항상 저희 곁에서 빛나주세요","리와인드 2000만 너무 축하드립니다
항상 저희 곁에서 빛나주세요"
젠장....또 리와인드야....2000만이라고?? 숭배할수밖에없어...,젠장....또 리와인드야....2000만이라고?? 숭배할수밖에없어...
이세돌 리와인드  2000만! 축하드립니다!!!,이세돌 리와인드  2000만! 축하드립니다!!!
1만 남았다!! 다같이 외쳐!! 두개재ㅐㅐㅐ,1만 남았다!! 다같이 외쳐!! 두개재ㅐㅐㅐ
와... 곧 있으면 2000만 가나?,와... 곧 있으면 2000만 가나?
2000만....,2000만....
2000만  킹아~~,2000만  킹아~~
4천2백명만더봐줘 제발!,4천2백명만더봐줘 제발!
"2000만 축하해요
 다시 한번 리와인드~","2000만 축하해요
 다시 한번 리와인드~"
와 2000만!!!,와 2000만!!!
2000만회,2000만회
와 2000만 축하해요오,와 2000만 축하해요오
매번 좋은 퀄리티의 작품들이 나오지만 리와인드만의 감동은 영원할 것 같다,매번 좋은 퀄리티의 작품들이 나오지만 리와인드만의 감동은 영원할 것 같다
2000만!!!!,2000만!!!!
2천만 축하드립니다.!! 1억을 향하여!!,2천만 축하드립니다.!! 1억을 향하여!!
2000만 이다!.... 다시 리믹스 크흠..,2000만 이다!.... 다시 리믹스 크흠..
캬 3000만 가자!!!,캬 3000만 가자!!!
2천만뷰 축하드립니다!! 이세돌 영원히 뱅온해,2천만뷰 축하드립니다!! 이세돌 영원히 뱅온해
1만 3천 정도만 더 채우면 된다 얘들아!!,1만 3천 정도만 더 채우면 된다 얘들아!!
20M 축하드립니다,20M 축하드립니다
2021년에 올라온게 조회수가 2021만회ㅋㅋ,2021년에 올라온게 조회수가 2021만회ㅋㅋ
"얘들아... 이제 2000만 얼마 안남았어...

와 찍었다","얘들아... 이제 2000만 얼마 안남았어...

와 찍었다"
2000만 축하해!!!!!!!!!!!!!!!!!!,2000만 축하해!!!!!!!!!!!!!!!!!!
2000만 이라니 눈물과 동시에 가슴이 웅장해 진다,2000만 이라니 눈물과 동시에 가슴이 웅장해 진다
작년 수학여행때 엄청 들었는데 어쩌다 이번에 들으니까 그때 추억들이.. ㅠ,작년 수학여행때 엄청 들었는데 어쩌다 이번에 들으니까 그때 추억들이.. ㅠ
2천만 ㄷㄱㅈ,2천만 ㄷㄱㅈ
"2000만 축하
해요 이세돌 영원히 뱅온해!!!","2000만 축하
해요 이세돌 영원히 뱅온해!!!"
"2000만 축하드립니다!!!!
이세돌 앞으로도 화이팅!!!!","2000만 축하드립니다!!!!
이세돌 앞으로도 화이팅!!!!"
2천만!!! 너무 축하드려요 ,2천만!!! 너무 축하드려요 
와 2000만 진짜 개레전드 ㅋㅋㅋㅋㅋㅋㅋㅋ최고야,와 2000만 진짜 개레전드 ㅋㅋㅋㅋㅋㅋㅋㅋ최고야
영차 영차 ! 2000만!!! 가자!!,영차 영차 ! 2000만!!! 가자!!
와 2000만회다 리와인드 1억조회수까지 가자 킹아!!,와 2000만회다 리와인드 1억조회수까지 가자 킹아!!
리와인드 2000만 축하드립니다!!!,리와인드 2000만 축하드립니다!!!
리와인드 최고 ~~~,리와인드 최고 ~~~
리와인드는 들어도 들어도 가슴이 벅찬다 진짜루,리와인드는 들어도 들어도 가슴이 벅찬다 진짜루
2000만 킹아~~~,2000만 킹아~~~
리와인드 2000만  축하드립니다!!!,리와인드 2000만  축하드립니다!!!
"2000만 축하해요! 최고다 우리 아이돌!
이세계아이돌 화이팅!!!","2000만 축하해요! 최고다 우리 아이돌!
이세계아이돌 화이팅!!!"
처음 공개됬을 때 실시간으로 봤던게 엊그제 같은데 벌써 2천만 가는구나ㄷㄷ,처음 공개됬을 때 실시간으로 봤던게 엊그제 같은데 벌써 2천만 가는구나ㄷㄷ
"대 영 택
대 세 돌
2천만 축하드려요!!!","대 영 택
대 세 돌
2천만 축하드려요!!!"
와 이제 조회수 2000천만 됐네 킹아,와 이제 조회수 2000천만 됐네 킹아
2000만 축하드립니다,2000만 축하드립니다
"20,000,000 축하해 이세돌..","20,000,000 축하해 이세돌.."
"르르땅, 믿고 있었다구!","르르땅, 믿고 있었다구!"
2000만 축하드립니다!!!,2000만 축하드립니다!!!
2000만 !!!!,2000만 !!!!
와... 대한민국 인구 5분의 2가 이 영상을 본거나 마찬가지나저~ 아 킹아띠,와... 대한민국 인구 5분의 2가 이 영상을 본거나 마찬가지나저~ 아 킹아띠
2000만 두개재ㅐ,2000만 두개재ㅐ
"2000천만
 축하드립니다~~!!","2000천만
 축하드립니다~~!!"
2천만까지 앞으로 약 2천... 두개재,2천만까지 앞으로 약 2천... 두개재
2000만!,2000만!
지금현재시각 12시...아쉽게도 오늘안엔 안됐네요 ㅠㅠ,지금현재시각 12시...아쉽게도 오늘안엔 안됐네요 ㅠㅠ
"2000만 축하드려요!!!
 이세돌! 영원히! 사랑해!","2000만 축하드려요!!!
 이세돌! 영원히! 사랑해!"
2000만 축하드려요!,2000만 축하드려요!
2000만 조획수!!!!!,2000만 조획수!!!!!
와 2000만이다,와 2000만이다
킹아,킹아
"뭐야!!!나 없이 혼자 2천만회를 달성한거야...??
늦엇지만 이세돌 왁굳형 왁타버스 리와인드 2천만회 축하해!!!","뭐야!!!나 없이 혼자 2천만회를 달성한거야...??
늦엇지만 이세돌 왁굳형 왁타버스 리와인드 2천만회 축하해!!!"
2...2천만??!,2...2천만??!
2000만 너무 축하띠,2000만 너무 축하띠
"리와인드야 너도이제 2살이다.
2000만ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ","리와인드야 너도이제 2살이다.
2000만ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ"
2000만 축하드립니다,2000만 축하드립니다
2000까지 3만!,2000까지 3만!
2000천만 ,2000천만 
제발 2000만 가보자!!!,제발 2000만 가보자!!!
200만조회 가즈아,200만조회 가즈아
지금의 이세돌이 있게 해준 근본 곡,지금의 이세돌이 있게 해준 근본 곡
2000만!!!,2000만!!!
이세돌 화이팅!!!,이세돌 화이팅!!!
2000만!,2000만!
2000만화 ㅊㅊ,2000만화 ㅊㅊ
2000만 직전에 입덕부정기 끝내고 완벽해졌습니다...! 킹애~,2000만 직전에 입덕부정기 끝내고 완벽해졌습니다...! 킹애~
2000만 할수있다!,2000만 할수있다!
3천3백만더!!,3천3백만더!!
"2000만
축하합니다 ","2000만
축하합니다 "
2000만 가자,2000만 가자
2000만 ㄷㄱㅈ,2000만 ㄷㄱㅈ
캬,캬
진짜 버츄얼이 생소한 우리나라에서 씹덕한테는 나도 저건 안본다 버츄얼 팬한테는 저게 무슨 버츄얼이냐 저거 버츄얼 아니다 씹덕 싫어하는 사람한테는 역겹다고 그냥 쳐맞고 열심히 랩 연습해서 왁굳님한테 연상 선물 했는데 힙찔이랑 랩퍼한테까지 욕먹고 산전수전 다 겪고 성장한 이세돌 항상 응원해 ㅠㅠㅠ,진짜 버츄얼이 생소한 우리나라에서 씹덕한테는 나도 저건 안본다 버츄얼 팬한테는 저게 무슨 버츄얼이냐 저거 버츄얼 아니다 씹덕 싫어하는 사람한테는 역겹다고 그냥 쳐맞고 열심히 랩 연습해서 왁굳님한테 연상 선물 했는데 힙찔이랑 랩퍼한테까지 욕먹고 산전수전 다 겪고 성장한 이세돌 항상 응원해 ㅠㅠㅠ
"2000만 축하해요! 
🩷🩵","2000만 축하해요! 
🩷🩵"
리와인드 첫공개 생방 본게 인생업적,리와인드 첫공개 생방 본게 인생업적
2000만 축하드립니다!!!!!!!!!!!!!,2000만 축하드립니다!!!!!!!!!!!!!
"리와인드 2000천만회 달성
24년 3월 2일 12시 30분","리와인드 2000천만회 달성
24년 3월 2일 12시 30분"
2000만 이거지~!,2000만 이거지~!
8만 남았다!!,8만 남았다!!
2000천만 ,2000천만 
2000만 달성을 진심으로 축하합니다!,2000만 달성을 진심으로 축하합니다!
날 잊어버린다 해도 다시 한번 너를 만나러 갈 테니까...,날 잊어버린다 해도 다시 한번 너를 만나러 갈 테니까...
