Comments,Replies
"저는 플레이브 노래가 그냥 들리는대로 들으면 되는 직관적인 가사의 노래라서 좋아요. 요즘 다들 미리부터 빌보드니 뭐니 별로 깊이 알고 싶지도 않은 세계관이 어쩌구 하면서 K-pop인데 영어만 잔뜩 있는 가사라던가. 분명 한국노래가 맞기는 한데 너무 자기들끼리 짜놓은 심오한 세계관의 상징성만 비유한다고 듣다보면 뭔 소린지 모르겠고 일반 대중들은 듣기에 왕따 당하듯 피곤해지는 가사들이 남돌 노래에 너무 팽배해서 몇 몇 팀의 노래 빼곤 잘 안 듣는 편이거든요.

근데 플레이브 노래는 멜로디도 가사도 뮤비도 그냥 보이고 들리는 곧이 곧대로 이해하면 되는 밝고 청량감있는 희망 찬 노래라서 좋아요. 

특별히 '저게 뭘 뜻하는 거지?' 라는 의문을 가질 필요가 없어요. 사실 진짜 좋은 노래는 누구나 보고 듣기에 큰 어려움이 없는 편안함을 주는 곡이 아닐까 싶어요. 노래를 듣는 이유는 사실 그런거잖아요? 이 노래를 들음으로 인해서 귀가 즐겁고 마음이 편안해지니까 듣잖아요.

가사는 물론이고 뮤직비디오를 통해서 보여주고자 하는 세계관의 스토리 라인도 그냥 보고 있으면 ""아~ 저기 날라다니는 블록이 하트모양 됐으니 사랑인가보다. 노래제목이 Way 4 LUV 니까. 쓩~ 날아가버린 집나간(?) 사랑을 찾아가는 모험이야기구나' 하고 정말 보이는대로 보면 돼요.

보기 불편한 자극적 장면도 하나도 없는... 뭐랄까? 옛날에 즐겨보던 꿈과 희망과 모험이 가득한 소년만화의 오프닝송 같으면서도 동시에 완벽한 해피엔딩의 엔딩곡을 보는 것도 같아요.

노래를 부르는 가수의 겉모습이 실물이든 버추얼이든 요즘같이 변화무쌍한 세상에 뭐가 그리 중요하겠어요? ㅎㅎ 눈에 보이는 것이 모두 컴퓨터 그래픽일지언정 대중들에게 전하려는 메시지가 담긴 노래에는 가수분들의 따뜻한 감성이 가득한 걸요. 그거면 됐죠 뭐!","저는 플레이브 노래가 그냥 들리는대로 들으면 되는 직관적인 가사의 노래라서 좋아요. 요즘 다들 미리부터 빌보드니 뭐니 별로 깊이 알고 싶지도 않은 세계관이 어쩌구 하면서 K-pop인데 영어만 잔뜩 있는 가사라던가. 분명 한국노래가 맞기는 한데 너무 자기들끼리 짜놓은 심오한 세계관의 상징성만 비유한다고 듣다보면 뭔 소린지 모르겠고 일반 대중들은 듣기에 왕따 당하듯 피곤해지는 가사들이 남돌 노래에 너무 팽배해서 몇 몇 팀의 노래 빼곤 잘 안 듣는 편이거든요.

근데 플레이브 노래는 멜로디도 가사도 뮤비도 그냥 보이고 들리는 곧이 곧대로 이해하면 되는 밝고 청량감있는 희망 찬 노래라서 좋아요. 

특별히 '저게 뭘 뜻하는 거지?' 라는 의문을 가질 필요가 없어요. 사실 진짜 좋은 노래는 누구나 보고 듣기에 큰 어려움이 없는 편안함을 주는 곡이 아닐까 싶어요. 노래를 듣는 이유는 사실 그런거잖아요? 이 노래를 들음으로 인해서 귀가 즐겁고 마음이 편안해지니까 듣잖아요.

가사는 물론이고 뮤직비디오를 통해서 보여주고자 하는 세계관의 스토리 라인도 그냥 보고 있으면 ""아~ 저기 날라다니는 블록이 하트모양 됐으니 사랑인가보다. 노래제목이 Way 4 LUV 니까. 쓩~ 날아가버린 집나간(?) 사랑을 찾아가는 모험이야기구나' 하고 정말 보이는대로 보면 돼요.

보기 불편한 자극적 장면도 하나도 없는... 뭐랄까? 옛날에 즐겨보던 꿈과 희망과 모험이 가득한 소년만화의 오프닝송 같으면서도 동시에 완벽한 해피엔딩의 엔딩곡을 보는 것도 같아요.

노래를 부르는 가수의 겉모습이 실물이든 버추얼이든 요즘같이 변화무쌍한 세상에 뭐가 그리 중요하겠어요? ㅎㅎ 눈에 보이는 것이 모두 컴퓨터 그래픽일지언정 대중들에게 전하려는 메시지가 담긴 노래에는 가수분들의 따뜻한 감성이 가득한 걸요. 그거면 됐죠 뭐!"
부정기 끝내고 뉴플리 시작했습니다! 우연스럽게 1주년 이었더군요! 영광스럽습니다! 매일 케익 들여놓고 촛불 꺼야 할까봐요....,부정기 끝내고 뉴플리 시작했습니다! 우연스럽게 1주년 이었더군요! 영광스럽습니다! 매일 케익 들여놓고 촛불 꺼야 할까봐요....
난 그냥 플레이브가 좋아....건강챙겨라 얘들아... 업무가 너무 과중한것같애... ,난 그냥 플레이브가 좋아....건강챙겨라 얘들아... 업무가 너무 과중한것같애... 
결국 앨범 시켰다... 아이돌 덕질은 처음인데 설레네,결국 앨범 시켰다... 아이돌 덕질은 처음인데 설레네
플레이브 본진은 아니지만 진짜 잘 됐으면 좋겠다,플레이브 본진은 아니지만 진짜 잘 됐으면 좋겠다
음방 1등 인급동 뜨길래 뭐하는 애인지 궁금해서 와봤는데 생각보다 노래 좋네,음방 1등 인급동 뜨길래 뭐하는 애인지 궁금해서 와봤는데 생각보다 노래 좋네
멤버들이 작곡 프로듀싱 다 하는 그룹 퀄이 이 정도라고..? 보컬도 너무 좋고 곡도 너무 좋아..ㅜㅜ 사랑해요,멤버들이 작곡 프로듀싱 다 하는 그룹 퀄이 이 정도라고..? 보컬도 너무 좋고 곡도 너무 좋아..ㅜㅜ 사랑해요
"남잔데, 아재인데, 이런말 그만해라 그저 팬이라고 하면 될거같다. 들으면 이해갈것같음","남잔데, 아재인데, 이런말 그만해라 그저 팬이라고 하면 될거같다. 들으면 이해갈것같음"
"확실히 공중파 1위하니까 
얘네가 누구냐 하고 찾아오시는분들이 많네요 ㅎㅎ 기뻐 ㅎㅎ
안에 사람 있습니다!!
작사,작곡,프로듀싱,안무제작 모두 멤버들이 참여합니다!!!
어떤데!!! 입덕 어떤데!!!","확실히 공중파 1위하니까 
얘네가 누구냐 하고 찾아오시는분들이 많네요 ㅎㅎ 기뻐 ㅎㅎ
안에 사람 있습니다!!
작사,작곡,프로듀싱,안무제작 모두 멤버들이 참여합니다!!!
어떤데!!! 입덕 어떤데!!!"
"결국 증명해냈다 얇은 편견을 걷어내면 그 뒤엔 더 새롭고 넓은 세계가 있다는 걸
플레이브는 새로운 역사를 써내려갈거에요
그리고 그걸 지켜볼 수 있어 감사할 따름
얘들아 더 높이 날자!","결국 증명해냈다 얇은 편견을 걷어내면 그 뒤엔 더 새롭고 넓은 세계가 있다는 걸
플레이브는 새로운 역사를 써내려갈거에요
그리고 그걸 지켜볼 수 있어 감사할 따름
얘들아 더 높이 날자!"
한계를 넘는다는게 이런거구나 정말 응원해 소중해,한계를 넘는다는게 이런거구나 정말 응원해 소중해
the concept of this group is so unique...more i'm finding about them more i'm falling in love with their music and personalities! I can't wait to find more and support them in the future,the concept of this group is so unique...more i'm finding about them more i'm falling in love with their music and personalities! I can't wait to find more and support them in the future
투표 만점인 게 진짜 말도 안돼... 솔직히 이거 애들 말대로 플리들이 1위 받은 거라고 해도 좋을 정도야ㅠㅠㅠ 플리들 너무너무 기특하고 이렇게 플리들 가슴 뜨겁게 만들어주는 곡과 무대 해준 플레이브도 지이이인짜 고마워ㅠㅠ,투표 만점인 게 진짜 말도 안돼... 솔직히 이거 애들 말대로 플리들이 1위 받은 거라고 해도 좋을 정도야ㅠㅠㅠ 플리들 너무너무 기특하고 이렇게 플리들 가슴 뜨겁게 만들어주는 곡과 무대 해준 플레이브도 지이이인짜 고마워ㅠㅠ
여기는 진짜 그스그청처럼 그돌그팬이다.. 플레이브랑 팬들 전부 마음씨가 예쁜게 느껴짐 아이돌이 노력하고 진심을 보이는거에 팬들이 감동받고 받은 감동을 나누고 다시 주려하는게 영상과 댓글들로 보이는데 진짜 대단한거 같다 이런 노래와 팬들이면 처음봐도 바로 입덕할거 같아̤̮.. 앞으로 더 더 성공했으면 좋겠다,여기는 진짜 그스그청처럼 그돌그팬이다.. 플레이브랑 팬들 전부 마음씨가 예쁜게 느껴짐 아이돌이 노력하고 진심을 보이는거에 팬들이 감동받고 받은 감동을 나누고 다시 주려하는게 영상과 댓글들로 보이는데 진짜 대단한거 같다 이런 노래와 팬들이면 처음봐도 바로 입덕할거 같아̤̮.. 앞으로 더 더 성공했으면 좋겠다
"음중 직캠 한 번 싸악 돌고 뮤비로 돌아오기
️","음중 직캠 한 번 싸악 돌고 뮤비로 돌아오기
️"
"안녕하세요. 지나가는 이세돌 팬인 30대 남성입니다. 플레이브는 알고 있었지만 실제로 와서 노래를 들어보는건 처음인데 노래가 너무 좋고, 멤버들이
직접 춤추는것도 정말 멋있습니다.
플레이브 멋있는 그룹이라 지금도 성공했지만, 더욱 잘되기를 바랍니다.","안녕하세요. 지나가는 이세돌 팬인 30대 남성입니다. 플레이브는 알고 있었지만 실제로 와서 노래를 들어보는건 처음인데 노래가 너무 좋고, 멤버들이
직접 춤추는것도 정말 멋있습니다.
플레이브 멋있는 그룹이라 지금도 성공했지만, 더욱 잘되기를 바랍니다."
"옛날 노래들 발라드 락발라드 같은것만 듣다가
요즘은 아이돌 노래도 들어보고 다른 노래들도 이것저것 들어보는 아재 입니다
버츄얼그룹이 음방 1위했다길래 노래 들어보러 왔는데
노래가 굉장히 좋고 듣기 편안하네요
기분이 좋아지고 차분해지는 느낌
댄스? 퍼포먼스 이런건 제가 알못이라 잘 모르겠고
비주얼 보컬은 좋네요","옛날 노래들 발라드 락발라드 같은것만 듣다가
요즘은 아이돌 노래도 들어보고 다른 노래들도 이것저것 들어보는 아재 입니다
버츄얼그룹이 음방 1위했다길래 노래 들어보러 왔는데
노래가 굉장히 좋고 듣기 편안하네요
기분이 좋아지고 차분해지는 느낌
댄스? 퍼포먼스 이런건 제가 알못이라 잘 모르겠고
비주얼 보컬은 좋네요"
버추얼 가수란 점이 처음엔 거부감으로 다가왔는데요. 보여지는 모습만 다를 뿐이지 사람들에게 좋은 음악을 들려주는 실력았는 가수분들이란 것을 깨달았습니다. 지금보다 더 많은 사람들에게 사랑받는 그룹이 되기를 응원하겠습니다!,버추얼 가수란 점이 처음엔 거부감으로 다가왔는데요. 보여지는 모습만 다를 뿐이지 사람들에게 좋은 음악을 들려주는 실력았는 가수분들이란 것을 깨달았습니다. 지금보다 더 많은 사람들에게 사랑받는 그룹이 되기를 응원하겠습니다!
"얇은 편견을 걷어내고 입덕했습니다 아이돌은 동방신기로 마지막이었는데.. 몇년만에 아이돌 덕질인건지..적지않은 나이가 무색하게 빠져드네요. 작년에 첨 접할때 거부감이 거짓말처럼 노래 하나만으로 날라가네요 주말내내 라이브 영상 다 보고 오늘 8시 라이브 대기중입니다.
앞으로의 길이 어느 아이돌보다 험난하겠지만 도전하는 그들이 지치지않도록 조금이나마 힘이 되길 바라며 응원합니다 ","얇은 편견을 걷어내고 입덕했습니다 아이돌은 동방신기로 마지막이었는데.. 몇년만에 아이돌 덕질인건지..적지않은 나이가 무색하게 빠져드네요. 작년에 첨 접할때 거부감이 거짓말처럼 노래 하나만으로 날라가네요 주말내내 라이브 영상 다 보고 오늘 8시 라이브 대기중입니다.
앞으로의 길이 어느 아이돌보다 험난하겠지만 도전하는 그들이 지치지않도록 조금이나마 힘이 되길 바라며 응원합니다 "
처음에 이게 뭐지?? 1등이라고?? 하면서 들어왔는데 며칠째 계속 듣고 있어요. 파이팅입니다,처음에 이게 뭐지?? 1등이라고?? 하면서 들어왔는데 며칠째 계속 듣고 있어요. 파이팅입니다
"실력있는 기술자들과 실력있는 가수가 만나 플레이브가 성공할 수 있었던건데 여전히 이곳저곳에선 '대기업이니까', '역시 대기업' 이러면서 마치 플레이브는 대기업이라 성공한 듯 생각하는 사람이 아직도 있더라. 쇼케이스 기사 한페이지만 봐도 이런 소리 못함. 현실적으로 대기업이 뒷배였으면 여기저기서 곡 받아올 때 B급 노래들만 받아왔겠음? 콘서트 홀 대관할 때 갖은 무시 당해가며 겨우 대관했겠음? SNS 프로모션을 데뷔 1년이 다 되어서야 시작했겠음? 그냥 작은 스타트업 기술업체가 좋은 결과물을 세상에 내놓을 수 있게 투자를 받은 것일 뿐인데 '대기업' 단어에 꽂혀서 플레이브와 블래스트의 노력을 폄하하지 않았으면 좋겠음..","실력있는 기술자들과 실력있는 가수가 만나 플레이브가 성공할 수 있었던건데 여전히 이곳저곳에선 '대기업이니까', '역시 대기업' 이러면서 마치 플레이브는 대기업이라 성공한 듯 생각하는 사람이 아직도 있더라. 쇼케이스 기사 한페이지만 봐도 이런 소리 못함. 현실적으로 대기업이 뒷배였으면 여기저기서 곡 받아올 때 B급 노래들만 받아왔겠음? 콘서트 홀 대관할 때 갖은 무시 당해가며 겨우 대관했겠음? SNS 프로모션을 데뷔 1년이 다 되어서야 시작했겠음? 그냥 작은 스타트업 기술업체가 좋은 결과물을 세상에 내놓을 수 있게 투자를 받은 것일 뿐인데 '대기업' 단어에 꽂혀서 플레이브와 블래스트의 노력을 폄하하지 않았으면 좋겠음.."
플리 아닌 사람들이 따뜻하게 댓글달아준거 읽다가 냅다 울어버리는 여성이 되어버려..감동 심하다..플레이브는 더 유명해질거고 더 인정받는 가수가 될거야,플리 아닌 사람들이 따뜻하게 댓글달아준거 읽다가 냅다 울어버리는 여성이 되어버려..감동 심하다..플레이브는 더 유명해질거고 더 인정받는 가수가 될거야
